Country Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Monaco,0.964173734,1.042408824,1.048162341,1.056243896,1.023347855,1.314925075,1.315310597,1.615089536,1.577254295,1.577211499
Moldova,-0.381340742,-0.049293749,0.046490479,0.000808572,-0.158987761,-0.32604599,-0.305498779,-0.314989507,-0.402226478,-0.387309909
Madagascar,-0.978338838,-0.705585897,-0.536136985,-0.65999341,-0.557235837,-0.427762926,-0.294186473,-0.30283758,-0.578839123,-0.313983828
Maldives,-0.166243851,-0.242630184,-0.365171462,0.125037372,0.679096162,0.411403716,0.408033192,0.224531189,0.082971118,0.027608531
Mexico,-0.726463437,-0.667768598,-0.662454188,-0.714223802,-0.853918791,-0.801780105,-0.633718133,-0.806073427,-0.673981011,-0.843628824
Marshall Islands,1.153065562,1.061803818,1.026400208,1.054114819,0.989585757,1.002985954,0.834963679,1.034585953,0.998590291,1.175102472
North Macedonia,-0.518517077,-0.617963791,-0.492649525,-0.416076392,0.256382942,-0.292592734,-0.355312616,-0.258881122,-0.211983711,0.008093261
Mali,-0.182899222,-0.708379745,-2.034328699,-1.722162127,-1.713988781,-1.682771206,-1.612848759,-1.903490663,-2.084461451,-2.214205742
Malta,1.253456235,1.06393671,1.065075159,1.042757869,1.125496984,1.05367744,1.066459775,1.238307238,1.271421313,1.013528109
Myanmar,-1.285928011,-1.111098409,-0.943674982,-1.140372396,-1.087580681,-1.16666913,-0.808124959,-1.084094286,-1.266946793,-1.330458999
Montenegro,0.584210992,0.565341532,0.596563041,0.504595459,0.219455272,0.136638209,0.268716216,-0.062578022,0.037592556,0.058016822
Mongolia,0.597042263,0.606538892,0.471134812,0.491320789,0.791901171,0.711831987,0.7876001,0.783370972,0.831077039,0.636659682
Northern Mariana Islands,,,,,,,,,,
Mozambique,0.394421875,0.332048267,0.390493691,-0.22696647,-0.336002737,-0.516435564,-1.096814632,-0.917248428,-0.833329558,-0.766716242
Mauritania,-1.076169848,-1.173678875,-1.133991718,-1.014761448,-0.589508355,-0.635684848,-0.748691559,-0.629497826,-0.632418096,-0.562930703
Mauritius,0.640258789,0.946499407,0.971312404,0.944801748,0.667965949,0.988632321,0.999218166,0.962364137,0.859399259,0.801905751
Malawi,0.043895766,-0.072912723,-0.002686169,-0.205809802,0.081093207,0.034293275,-0.116127513,-0.249828547,-0.431270897,-0.286847949
Malaysia,0.143352136,0.077409767,-0.005212402,0.051791593,0.266619146,0.253947318,0.129485935,0.111208953,0.247989401,0.146066397
Namibia,0.846940041,0.911657512,0.978104293,0.958809972,0.608740628,0.725260258,0.699528992,0.621905208,0.684950054,0.528806627
New Caledonia,,,,,,,,,,
Niger,-1.160744548,-0.878004491,-1.148130894,-1.321799397,-1.175840497,-1.059703231,-1.10075748,-1.259505153,-1.358237863,-1.404958606
Nigeria,-2.211123228,-1.956454515,-2.042073727,-2.088478327,-2.130276442,-1.921705127,-1.873888969,-1.996716857,-2.097414255,-1.933071136
Nicaragua,-0.499709249,-0.269735813,-0.348777562,-0.249215871,-0.040780123,-0.092195526,-0.095483571,-0.053823207,-0.950931132,-0.992481053
Netherlands,0.940750122,1.113630772,1.187464714,1.143815398,1.045115352,0.912540197,0.896933198,0.907122314,0.838097334,0.821221173
Norway,1.332311511,1.337976933,1.327469826,1.352091908,1.11995852,1.145620108,1.181620955,1.150700212,1.120635986,1.141986489
Nepal,-1.583971143,-1.416443586,-1.381232262,-1.129146099,-0.72459954,-0.997430027,-0.846989989,-0.5841012,-0.542416573,-0.452942908
Nauru,1.453984499,1.061803818,1.026400208,1.054114819,0.601334393,1.088017941,1.108857036,0.931889772,0.944292486,0.792732
New Zealand,1.236488819,1.376731038,1.361365557,1.453926563,1.467927575,1.511137605,1.501143336,1.56213212,1.512160897,1.415749431
Oman,0.59024173,0.43244046,0.462077081,0.459530205,0.734907329,0.778052211,0.749765635,0.749311626,0.642036438,0.589168727
Pakistan,-2.675933123,-2.810035467,-2.677003622,-2.603302002,-2.401279211,-2.471883535,-2.473873854,-2.396910429,-2.253884554,-2.251637459
Panama,-0.116048209,-0.028218862,-0.179432675,-0.141260922,0.209008202,0.37741518,0.400727749,0.380333245,0.252037287,0.290878117
Peru,-0.999915421,-0.760749698,-0.907364726,-0.80573976,-0.550656915,-0.398910075,-0.207934842,-0.263510197,-0.276951969,-0.163659349
Philippines,-1.650759578,-1.392181635,-1.18824029,-1.084253192,-0.713820934,-0.854724228,-1.378690362,-1.189290643,-1.096192241,-0.928045392
Palau,1.453984499,1.061803818,1.026400208,1.054114819,0.989585757,0.821486235,0.846926332,1.213737011,1.194799542,1.171670437
Papua New Guinea,-0.808443785,-0.754677415,-0.590442359,-0.520246863,-0.339367092,-0.41628924,-0.504316509,-0.691195011,-0.656307817,-0.705046415
Poland,1.01733005,1.072062969,1.04947865,0.973354995,0.842940807,0.862319052,0.496157646,0.509755135,0.480340898,0.550631166
Puerto Rico,0.356976479,0.600148976,0.584973395,0.249155894,0.819992661,0.847117484,0.67782861,0.481969595,0.273657262,0.142603353
"Korea, Dem. People's Rep.",-0.296562105,-0.251826197,-0.012876378,-0.441554099,-1.134743333,-1.151740313,-0.684034169,-0.500023603,-0.340751916,-0.286907196
Portugal,0.717686951,0.741739273,0.775272608,0.748763442,0.806274414,0.904212952,0.958625793,1.106168151,1.115095258,1.051632404
Paraguay,-0.834862232,-0.692596555,-0.871902168,-0.735861599,-0.08862751,0.035212629,0.134470806,-0.002856044,-0.086801514,-0.018059423
West Bank and Gaza,-1.973575473,-1.93561995,-1.956032157,-1.778823495,-1.985010862,-2.154096127,-1.970878363,-1.650645375,-1.804794073,-1.88934803
French Polynesia,,,,,,,,,,
Qatar,1.15385592,1.174731016,1.223598838,1.212546468,0.977457762,0.983597457,0.884123743,0.647981882,0.649283886,0.684275627
Romania,0.273600399,0.186090663,0.082341559,0.179133072,0.049136128,0.181799337,0.266823202,0.048513539,0.036215875,0.54217118
Russian Federation,-0.929458737,-0.998262107,-0.817712665,-0.73609364,-0.943617463,-1.032223463,-0.947688162,-0.642759621,-0.538375676,-0.551099122
